"","ConsecutiveNumber","CruiseID","StationID","Net_index","Date","Longitude","Latitude","target_organisms","target_org_code","Gear","operation_mode","size_range_minimum_g","size_range_maximum_g","size_range_minimum_micrometers","size_range_maximum_micrometers","Catching_Depth_max_m","Catching_Depth_min_m","Biomass_determination","Contact_Person","filtered_volume_m3","day_night","SST","primprod","salinity","O2_dissolved","pH","chla","nitrate","silicate","SST_C_insitu","Temperature__C_insitu","Salinity_insitu","Oxygen__umol_kg_insitu","Chlorophyll__mg_m_3_insitu","Nitrate__uM_L_1_insitu","g_C_individual","X5.68E.14","X1.14E.13","X2.27E.13","X4.55E.13","X9.09E.13","X1.82E.12","X3.64E.12","X7.28E.12","X1.46E.11","X2.91E.11","X5.82E.11","X1.16E.10","X2.33E.10","X4.66E.10","X9.31E.10","X0.00000000186","X0.00000000373","X0.00000000745","X0.0000000149","X0.0000000298","X0.0000000596","X0.000000119","X0.000000238","X0.000000477","X0.000000954","X0.00000191","X0.00000381","X0.00000763","X0.0000153","X0.0000305","X0.000061","X0.000122","X0.000244","X0.000488","X0.000977","X0.00195","X0.00391","X0.00781","X0.0156","X0.0313","X0.0625","X0.125","X0.25","X0.5","X1","X2","X4","X8","X16","X32","X64","X128","X256","X512","X1020","NBSS_slope","Comment","Old_target_organisms","OKtarget_organisms","target_target_org_code_code","target.org.colour","slope.clean","new_slopes","rob_reg__slopes","p_values_olsr_slopes","r.square.olsr","ratio_slopes_rr_olsr"
"681","#REF!","AMT4","AMT4_222","","1997-05-18",-21.1,34.6108,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",19.43,297.207977,36,"5",8.246081,0.033269,0,1,19.43,19.43,36.34,NA,0.06,0.2,"gC m-3",1.7e+11,1.91e+09,1.08e+09,NA,8.76e+08,NA,780000,2.99e+08,1030000,4780000,2630000,932000,944000,452000,161000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.203308101,"","Phytoplankton","phytoplankton","4","forestgreen",-1.203308101,-1.20330810063454,-1.12920287960096,3.10853633390867e-05,0.806065819831993,0.93841542217039
"682","#REF!","AMT4","AMT4_223","","1997-05-18",-21.1,34.6108,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,90,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",19.43,297.207977,36,"5",8.246081,0.033269,0,1,19.43,17.16,36.15,NA,0.52,0.2,"gC m-3",4.2e+10,1.72e+09,2.51e+09,NA,6.28e+08,230000,10500000,3.77e+08,1140000,1230000,2630000,1320000,1420000,527000,185000,NA,19500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.089808828,"","Phytoplankton","phytoplankton","4","forestgreen",-1.089808828,-1.08980882760398,-1.13730807202565,2.89699394827085e-05,0.751256757051493,1.04358493233425
"683","#REF!","AMT4","AMT4_224","","1997-05-19",-20.1685,37.8122,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",17.58,330.099396,36,"5",8.238986,0.040133,1,1,17.58,17.58,36.22,NA,0.1,0.03,"gC m-3",1.44e+11,5.43e+09,1.18e+09,NA,9.8e+08,NA,486000,4.56e+08,82800,NA,986000,128000,1240000,50100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.461375938,"","Phytoplankton","phytoplankton","4","forestgreen",-1.461375938,-1.46137593775403,-1.46074208668971,0.000368476145190684,0.77224925165682,0.999566264029805
"684","#REF!","AMT4","AMT4_225","","1997-05-19",-20.1685,37.8122,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,80,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",17.58,330.099396,36,"5",8.238986,0.040133,1,1,17.58,15.87,36.07,NA,0.57,NA,"gC m-3",9.67e+10,4.24e+09,2.75e+09,NA,7.17e+08,NA,2180000,2.49e+08,1760000,2420000,881000,480000,44200,125000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.481883838,"","Phytoplankton","phytoplankton","4","forestgreen",-1.481883838,-1.48188383793814,-1.49169937578484,2.10063030464221e-06,0.903923180467238,1.00662368907275
"687","#REF!","AMT4","AMT4_228","","1997-05-21",-19.9718,43.967,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15.55,502.166687,35,"5",8.238,0.056191,3,1,15.55,15.55,35.85,NA,0.67,0.03,"gC m-3",2.13e+11,2.63e+11,6.54e+09,NA,2.59e+09,2880000,2140000,1.37e+09,2150000,2660000,1720000,1600000,489000,576000,92500,127000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.372911995,"","Phytoplankton","phytoplankton","4","forestgreen",-1.372911995,-1.37291199503978,-1.42356756228122,7.48338549108791e-06,0.79724039287925,1.03689644162605
"688","#REF!","AMT4","AMT4_229","","1997-05-21",-19.9718,43.967,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,25,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15.55,502.166687,35,"5",8.238,0.056191,3,1,15.55,15.44,NA,NA,0.67,0.03,"gC m-3",3.58e+11,1.33e+11,9.61e+09,NA,1.86e+09,30400000,NA,6.05e+08,NA,19100000,4530000,304000,1560000,978000,208000,21100,19500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.434060153,"","Phytoplankton","phytoplankton","4","forestgreen",-1.434060153,-1.43406015293082,-1.45577637903538,9.69326367307909e-09,0.941072821041112,1.01514317651875
"690","#REF!","AMT4","AMT4_231","","1997-05-22",-20.0048,47.0055,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,15,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15.44,631.788574,35,"6",8.233239,0.056249,4,1,15.44,15.44,35.68,NA,0.68,1.24,"gC m-3",NA,2.51e+10,4.16e+09,NA,5.88e+09,66500000,31600000,2.42e+09,5100000,11500000,15900000,1250000,5280000,1730000,300000,695000,78200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.108458326,"","Phytoplankton","phytoplankton","4","forestgreen",-1.108458326,-1.10845832600034,-1.0982701550982,9.3803334680816e-07,0.852050705079101,0.990808701903513
"691","#REF!","AMT4","AMT4_232","","1997-05-23",-13.9729,48.0569,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,7,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",13.5,626.469666,35,"5",8.221757,0.062173,4,1,13.5,13.5,35.57,NA,0.91,0.93,"gC m-3",NA,2.56e+10,5.22e+09,NA,5.85e+09,21800000,7830000,4.4e+09,4720000,8900000,9220000,1.28e+08,5670000,4060000,1150000,1200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.919432953,"","Phytoplankton","phytoplankton","4","forestgreen",-0.919432953,-0.919432953195156,-0.924620217090594,0.000520812242467544,0.647278453799842,1.00564180789221
"692","#REF!","AMT4","AMT4_233","","1997-05-23",-13.9729,48.0569,"phytoplankton",4,"Niskin Bottles","",NA,NA,5,150,20,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",13.5,626.469666,35,"5",8.221757,0.062173,4,1,13.5,13.36,35.57,NA,0.91,2.52,"gC m-3",NA,2.13e+10,3.24e+09,NA,3.14e+09,2180000,31600000,1.6e+09,24600000,2460000,15700000,8500000,2000000,1280000,554000,952000,NA,NA,NA,15200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.98841531,"","Phytoplankton","phytoplankton","4","forestgreen",-0.98841531,-0.988415310017108,-1.04766329108891,1.27259805492446e-05,0.780288783372268,1.05994239515464
"844","#REF!","Malaspina 2010","S01","","2010-12-16",-9.551,35.179,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,92,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",18.56,364.266418,36,"5",8.25279,0.036024,1,1,18.56,16.44,36.28,NA,3.58,0.51,"gC m-3",2.41e+10,1.17e+10,3.08e+08,1.87e+08,84600000,5.3e+07,11700000,4280000,1170000,1070000,NA,NA,NA,38300,36500,35600,53200,6320,1170,NA,1580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.135391201,"","Phytoplankton","phytoplankton","4","forestgreen",-1.135391201,-1.13539120126153,-1.0965810633644,2.51092176874998e-11,0.952373795414652,0.96581782772192
"845","#REF!","Malaspina 2010","S03","","2010-12-19",-17.245,29.727,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,102,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",20.91,324,36,"5",8.21746,0.032,0,1,20.91,18.69,36.66,NA,0.12,NA,"gC m-3",2.31e+10,8.5e+09,42700000,46900000,26100000,17700000,5850000,3020000,2010000,869000,403000,NA,NA,32700,32000,30500,8520,707,551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.190069823,"","Phytoplankton","phytoplankton","4","forestgreen",-1.190069823,-1.19006982261009,-1.10614367345301,1.33810586942984e-10,0.940513933049753,0.929477961775874
"846","#REF!","Malaspina 2010","S06","","2010-12-22",-22.264,23.225,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,86,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",23.43,368,36,"5",8.214193,0.040554,1,1,23.43,21.95,36.93,NA,0.23,1.48,"gC m-3",3.76e+10,1.42e+10,98700000,57700000,3.5e+07,21500000,4730000,2500000,1500000,1070000,403000,NA,NA,55300,41900,19800,3090,568,1050,1180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.201879193,"","Phytoplankton","phytoplankton","4","forestgreen",-1.201879193,-1.20187919260777,-1.10164057993233,1.8570345098745e-11,0.944334380349369,0.916598428817573
"847","#REF!","Malaspina 2010","S07","","2010-12-23",-23.455,21.451,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,84,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24.88,464.954742,36,"5",8.207463,0.037042,1,1,24.88,22.35,36.92,NA,0.22,NA,"gC m-3",1.63e+11,5.98e+10,91700000,72900000,44600000,3.7e+07,9450000,5080000,2470000,1950000,NA,NA,NA,42400,25100,16400,3820,NA,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.302221654,"","Phytoplankton","phytoplankton","4","forestgreen",-1.302221654,-1.30222165383619,-1.12626915651478,2.0537061751575e-08,0.917417549402646,0.86488283546449
"848","#REF!","Malaspina 2010","S08","","2010-12-24",-24.352,20.269,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,64,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",25.09,447,36,"5",8.206057,0.034522,1,1,25.09,22.83,36.82,NA,0.1,NA,"gC m-3",8.04e+10,3.12e+10,3.46e+08,2.09e+08,77100000,54100000,14200000,6130000,2600000,2130000,699000,NA,NA,48800,23800,13000,3790,2750,207,NA,1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.293231614,"","Phytoplankton","phytoplankton","4","forestgreen",-1.293231614,-1.29323161376246,-1.21163590139012,1.66423463000701e-12,0.958790137238456,0.93690556917527
"849","#REF!","Malaspina 2010","S09","","2010-12-25",-26.026,16.166,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,68,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",26.06,662.863098,36,"4",8.21163,0.037655,1,2,26.06,21.04,36.35,NA,0.41,NA,"gC m-3",4.13e+10,2.04e+10,6.8e+08,3.3e+08,84200000,5.6e+07,9420000,5520000,2470000,1950000,806000,NA,NA,126000,64000,27400,4170,2420,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.315503785,"","Phytoplankton","phytoplankton","4","forestgreen",-1.315503785,-1.31550378522939,-1.30364012693765,1.17182343196711e-12,0.968318508703875,0.990981661780361
"850","#REF!","Malaspina 2010","S10","","2010-12-26",-26.011,14.521,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,60,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",26.17,596.534302,36,"4",8.216536,0.040091,1,2,26.17,23.12,36.41,NA,0.46,NA,"gC m-3",4.81e+10,2.43e+10,4.82e+08,2.2e+08,67400000,5e+07,13500000,4280000,952000,973000,806000,NA,NA,51400,31800,6840,3090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37023486,"","Phytoplankton","phytoplankton","4","forestgreen",-1.37023486,-1.37023486014354,-1.25652452153499,2.1620611210596e-10,0.958894316115496,0.917013979293294
"851","#REF!","Malaspina 2010","S11","","2010-12-27",-26.07,12.508,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,68,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",26.81,532.23761,36,"4",8.226868,0.034908,0,2,26.81,20.88,36.17,NA,0.55,NA,"gC m-3",4.02e+10,2.04e+10,6.58e+08,3.41e+08,92400000,70900000,18300000,8630000,5460000,2130000,1710000,NA,NA,312000,140000,116000,104000,3570,NA,1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.144818179,"","Phytoplankton","phytoplankton","4","forestgreen",-1.144818179,-1.14481817852906,-1.11688262114425,2.37608541375509e-11,0.952721997958885,0.975598257987002
"852","#REF!","Malaspina 2010","S12","","2010-12-28",-25.994,9.564,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,72,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27.4,431.626556,35,"4",8.251846,0.034763,0,2,27.4,22.39,36,NA,0.51,NA,"gC m-3",7.33e+10,3.52e+10,1.07e+09,4.38e+08,1.1e+08,86300000,19100000,12400000,4350000,3050000,403000,NA,NA,199000,136000,30600,3980,843,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.347878822,"","Phytoplankton","phytoplankton","4","forestgreen",-1.347878822,-1.34787882215194,-1.33481930528429,1.37434607139142e-12,0.967639223250864,0.990311060235868
"853","#REF!","Malaspina 2010","S13","","2010-12-29",-26.009,7.327,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,58,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27.8,408.532776,35,"4",8.278481,0.035001,0,2,27.8,22.81,36.1,NA,0.7,NA,"gC m-3",8.32e+10,4.33e+10,9.21e+08,3.37e+08,1.58e+08,1.44e+08,34100000,17600000,8070000,1850000,1400000,NA,NA,239000,203000,82900,5890,2200,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28694656,"","Phytoplankton","phytoplankton","4","forestgreen",-1.28694656,-1.2869465602356,-1.24967865868642,2.60007679725525e-12,0.964774098270847,0.971041609285177
"854","#REF!","Malaspina 2010","S14","","2010-12-30",-26.036,5.02,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,76,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",NA,385.6474,35,"4",8.266342,0.037087,0,2,NA,26.78,36.15,NA,0.61,NA,"gC m-3",6.01e+10,2.75e+10,6.49e+08,2.8e+08,96200000,72500000,20600000,8910000,3150000,1070000,571000,NA,NA,87100,64400,13000,NA,817,NA,661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.328039501,"","Phytoplankton","phytoplankton","4","forestgreen",-1.328039501,-1.32803950080739,-1.25065419352461,5.97649502098809e-12,0.96889996452388,0.941729664353265
"855","#REF!","Malaspina 2010","S15","","2010-12-31",-26.071,2.496,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,80,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27.55,405.372223,35,"4",8.232833,0.036577,0,2,27.55,26.09,36.02,NA,0.56,2.49,"gC m-3",7.81e+10,3.34e+10,8.68e+08,3.57e+08,91400000,5.1e+07,12200000,5200000,2850000,1690000,699000,NA,NA,89500,52900,21400,3230,1810,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.329119473,"","Phytoplankton","phytoplankton","4","forestgreen",-1.329119473,-1.32911947295015,-1.24135336818147,1.55806438394691e-12,0.967094398316634,0.933966730153741
"856","#REF!","Malaspina 2010","S16","","2011-01-01",-26.005,0.301,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,54,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",26.6,475.420197,35,"4",8.221976,0.044563,0,1,26.6,26.34,36.11,NA,0.46,NA,"gC m-3",1.94e+11,8.01e+10,2.84e+08,1.13e+08,66200000,44200000,13100000,6890000,4720000,1690000,1280000,NA,NA,165000,66200,25300,2740,1790,547,1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.300302266,"","Phytoplankton","phytoplankton","4","forestgreen",-1.300302266,-1.30030226581631,-1.20517679057274,2.77070231022543e-11,0.941489219343225,0.926843567134671
"857","#REF!","Malaspina 2010","S17","","2011-01-02",-27.326,-3.03,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,80,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27.5,356.94519,36,"4",8.241897,0.032364,0,1,27.5,25.1,36.22,NA,0.35,NA,"gC m-3",6.03e+10,2.77e+10,7.63e+08,3.13e+08,1.57e+08,1.05e+08,2.1e+07,1.5e+07,6210000,4780000,806000,NA,NA,86200,59600,4450,NA,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.410927892,"","Phytoplankton","phytoplankton","4","forestgreen",-1.410927892,-1.41092789186124,-1.40484009348754,9.47313826970192e-12,0.974567508959784,0.995685251849527
"858","#REF!","Malaspina 2010","S18","","2011-01-03",-28.172,-4.776,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,110,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27.3,315.263885,36,"4",8.252304,0.029866,0,1,27.3,24.18,36.34,NA,0.17,NA,"gC m-3",6.21e+10,2.51e+10,6.05e+08,2.38e+08,79100000,57700000,11400000,6500000,2600000,2920000,571000,NA,NA,33300,12800,5250,2430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.429791853,"","Phytoplankton","phytoplankton","4","forestgreen",-1.429791853,-1.4297918531875,-1.31387449392205,2.17406394230981e-11,0.971107135350335,0.918927108981123
"859","#REF!","Malaspina 2010","S19","","2011-01-04",-29.35,-7.209,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,122,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27.13,245,36,"4",8.249245,0.026258,0,1,27.13,22.68,36.57,NA,0.34,1.89,"gC m-3",4.18e+10,1.68e+10,4.09e+08,2.51e+08,66100000,29200000,6680000,3310000,2320000,869000,403000,NA,NA,52500,43100,8180,1520,709,632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.34053,"","Phytoplankton","phytoplankton","4","forestgreen",-1.34053,-1.34052999998696,-1.26520714915882,7.76678251213175e-13,0.970006039039521,0.943811141234303
"860","#REF!","Malaspina 2010","S20","","2011-01-05",-30.187,-9.093,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,142,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",NA,204.779526,36,"4",8.232923,0.025,0,2,NA,22.7,36.7,NA,0.35,NA,"gC m-3",3.43e+10,1.37e+10,3.54e+08,2.06e+08,63600000,26800000,3740000,1530000,1900000,1070000,571000,NA,NA,20500,9760,7110,2110,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37746732,"","Phytoplankton","phytoplankton","4","forestgreen",-1.37746732,-1.37746732026141,-1.29028312029606,8.38477083610645e-12,0.967361943772618,0.936706883395291
"861","#REF!","Malaspina 2010","S21","","2011-01-06",-31.447,-11.546,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,152,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27.16,181.557587,36,"4",8.195668,0.023,0,2,27.16,23.72,36.97,NA,0.42,0.61,"gC m-3",5.38e+10,2.04e+10,2.56e+08,1.62e+08,42400000,19200000,2090000,1530000,1780000,1230000,806000,NA,NA,37600,32500,9630,1480,NA,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.292998775,"","Phytoplankton","phytoplankton","4","forestgreen",-1.292998775,-1.29299877479798,-1.19248538284198,9.10160947105505e-10,0.936371897928324,0.922263350823346
"862","#REF!","Malaspina 2010","S22","","2011-01-07",-32.382,-13.706,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,148,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27.01,152,36.992256,"4",8.172091,0.022979,0,2,27.01,22.55,36.69,NA,0.27,NA,"gC m-3",6.31e+10,2.42e+10,2.82e+08,1.63e+08,56800000,26900000,5300000,2050000,1170000,2820000,699000,NA,NA,26500,14600,8880,2060,1300,NA,NA,968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.271372033,"","Phytoplankton","phytoplankton","4","forestgreen",-1.271372033,-1.27137203295577,-1.20557569600051,1.04184889245801e-10,0.94245914837977,0.948247770682641
"863","#REF!","Malaspina 2010","S23","","2011-01-08",-33.421,-15.813,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,158,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27.34,185.585648,37,"4",8.154544,0.022798,0,2,27.34,24.15,37.16,NA,0.27,NA,"gC m-3",5.89e+10,2.21e+10,2.48e+08,1.4e+08,48600000,23400000,1680000,3240000,2600000,869000,571000,NA,NA,35900,17800,2650,871,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.397519122,"","Phytoplankton","phytoplankton","4","forestgreen",-1.397519122,-1.39751912171437,-1.3108786315957,1.21321174278388e-10,0.952238676578772,0.93800407519268
"864","#REF!","Malaspina 2010","S24","","2011-01-09",-34.675,-18.415,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,130,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27.24,185.638168,37,"4",8.134182,0.02424,0,2,27.24,23.83,37.17,NA,0.31,1.67,"gC m-3",4.51e+10,1.69e+10,1.76e+08,1.89e+08,67600000,23900000,6400000,3430000,2510000,2130000,2020000,NA,NA,34400,33200,3980,1920,NA,678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.323552771,"","Phytoplankton","phytoplankton","4","forestgreen",-1.323552771,-1.32355277146736,-1.25334521876698,6.18134662415477e-11,0.956612570936682,0.946955230066137
