"","ConsecutiveNumber","CruiseID","StationID","Net_index","Date","Longitude","Latitude","target_organisms","target_org_code","Gear","operation_mode","size_range_minimum_g","size_range_maximum_g","size_range_minimum_micrometers","size_range_maximum_micrometers","Catching_Depth_max_m","Catching_Depth_min_m","Biomass_determination","Contact_Person","filtered_volume_m3","day_night","SST","primprod","salinity","O2_dissolved","pH","chla","nitrate","silicate","SST_C_insitu","Temperature__C_insitu","Salinity_insitu","Oxygen__umol_kg_insitu","Chlorophyll__mg_m_3_insitu","Nitrate__uM_L_1_insitu","g_C_individual","X5.68E.14","X1.14E.13","X2.27E.13","X4.55E.13","X9.09E.13","X1.82E.12","X3.64E.12","X7.28E.12","X1.46E.11","X2.91E.11","X5.82E.11","X1.16E.10","X2.33E.10","X4.66E.10","X9.31E.10","X0.00000000186","X0.00000000373","X0.00000000745","X0.0000000149","X0.0000000298","X0.0000000596","X0.000000119","X0.000000238","X0.000000477","X0.000000954","X0.00000191","X0.00000381","X0.00000763","X0.0000153","X0.0000305","X0.000061","X0.000122","X0.000244","X0.000488","X0.000977","X0.00195","X0.00391","X0.00781","X0.0156","X0.0313","X0.0625","X0.125","X0.25","X0.5","X1","X2","X4","X8","X16","X32","X64","X128","X256","X512","X1020","NBSS_slope","Comment","Old_target_organisms","OKtarget_organisms","target_target_org_code_code","log10_1X_chla_insitu","target.org.colour","target_organisms_UVP_NET","slope.clean","slope_OSLR_max.to.NA","intercept_OSLR_max.to.NA","p_value_olsr","r.square.olsr","N.bins.used","x.value.of.maximum","rob_reg__slope","rob_reg_intercept","slope_ratio_OLSR_RR"
"2424","#REF!","sn001_2012_msm22","695-1","c_msm22_042","12.11.04",-23.0003333333333,1.33283333333333,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,4782,4,"Estimated from Biovolume","Rainer Kiko",0.84036,"Day",NA,NA,NA,"",NA,NA,NA,NA,26.9288,4.39771134840871,34.8933683626465,217.41445561139,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.053190651183,55.4767555293421,75.5877679761815,48.2615604126765,29.1165527865836,14.3775422545354,8.98051672413923,NA,2.97046750184405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.889225334,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.889225334,-0.789128446665072,-1.42330749929859,0.000189364484177317,0.994167804741388,5,6.1e-05,-1.62818946881688,-5.76820745045521,1
"2425","#REF!","sn001_2012_msm22","696-1","c_msm22_043","12.11.04",-22.987,0.988,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,3411,2,"Estimated from Biovolume","Rainer Kiko",0.95974,"Day",NA,NA,NA,"",NA,NA,NA,NA,26.7356,5.25864292425132,34.9052048443922,206.702310628303,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.0598224645729,43.1822188977082,78.1008874245158,67.9197321474802,21.1043843795309,17.6000907007154,4.62962474195813,2.54526512648921,NA,3.18158445958848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.128544507,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.128544507,-1.04503910963226,-2.39027226505396,0.000670680667504896,0.958009491907374,6,6.1e-05,-1.88814642445575,-7.74087516454026,1
"2427","#REF!","sn001_2012_msm22","697-6","c_msm22_045","12.11.05",-23.0005,0.66583,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,205,2,"Estimated from Biovolume","Rainer Kiko",0.70594,"Night",NA,NA,NA,"",NA,NA,NA,NA,26.4674,19.2969866336633,35.6949376237623,163.391831683168,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8405111811668,28.8972701866931,35.8274877676143,12.063658607319,7.33624505125753,2.11229915206279,2.20485692973877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.007475966,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.007475966,-1.05558630438248,-2.66165681677367,0.00723614676012125,0.934638824589513,5,0.000122,-0.908747128607014,-2.33686853234136,1
"2428","#REF!","sn001_2012_msm22","698-1","c_msm22_046","12.11.05",-23.0001666666667,0.333666666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,3941,5,"Estimated from Biovolume","Rainer Kiko",0.67304,"Night",NA,NA,NA,"",NA,NA,NA,NA,26.4346,4.79517404677173,34.9011223182511,213.22815963396,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7072107140515,84.831463087481,71.6276399564903,54.9727207699458,42.8981834851629,29.4724019885031,15.9367717115289,NA,NA,3.87454946991613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.718027019,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.718027019,-0.464567579457571,-0.110184913436717,0.000928875978923007,0.950646371376138,6,3.05e-05,-0.89573469023621,-2.03357355610547,1
"2430","#REF!","sn001_2012_msm22","699-4","c_msm22_048","12.11.05",-23.1126666666667,-0.0035,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,3961,2,"Estimated from Biovolume","Rainer Kiko",0.9823,"Day",NA,NA,NA,"",NA,NA,NA,NA,26.4908,4.83290455120101,34.9063319595448,213.907190897597,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.1385903020551,82.3545866152054,85.4244432094644,46.3831694753362,34.8340347649657,21.738639921568,6.46791599693081,NA,NA,2.86764711872295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.233782481,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.233782481,-0.853801926799098,-1.62678896219938,0.00746884016962724,0.933264350354691,5,6.1e-05,-0.77325874949522,-1.35658734797816,0.949896386140646
"2431","#REF!","sn001_2012_msm22","699-5","c_msm22_049","12.11.05",-23.1171666666667,-0.0003333333333333,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1010,3,"Estimated from Biovolume","Rainer Kiko",0.57528,"Night",NA,NA,NA,"",NA,NA,NA,NA,26.4525,9.51464676616915,34.9033450746268,145.613283582089,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.105798592115,49.7680178541877,84.0500764443074,52.9545307176365,41.9234866720584,42.7635887924018,3.35835741765191,3.74072790430955,3.44528694318581,2.95900824512689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.190662376,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.190662376,-0.805114272291476,-1.41872276025775,0.0013646690535796,0.840016632805059,8,6.1e-05,-0.6212280859481,-1.25806031855654,1
"2433","#REF!","sn001_2012_msm22","700-1","c_msm22_051","12.11.06",-22.9998333333333,-0.333333333333333,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,4659,4,"Estimated from Biovolume","Rainer Kiko",0.9306,"Night",NA,NA,NA,"",NA,NA,NA,NA,26.4725,4.43044920464316,34.9003292562338,219.275694325021,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7936434312925,61.7609236210959,56.9649693499994,44.1635156640976,30.5258841169142,15.1429726297925,2.0967180160951,NA,2.19288675294339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.036277024,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.036277024,-0.876194961692675,-1.93419891742882,0.0185611352562862,0.786054408577352,6,3.05e-05,-0.744494442046585,-1.85721874267847,1.02307049403609
"2434","#REF!","sn001_2012_msm22","701-1","c_msm22_052","12.11.06",-23.0001666666667,-0.667166666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,3587,3,"Estimated from Biovolume","Rainer Kiko",0.79524,"Night",NA,NA,NA,"",NA,NA,NA,NA,26.3258,5.06569475006981,34.9097657079028,210.584269757051,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6374812156233,107.186789059371,92.3110614057103,85.7589154476706,52.1289124219461,33.8236649970441,11.2491451648179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.166033491,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.166033491,-0.609206366881497,-0.588125800916343,0.00765287781381344,0.860619219791689,6,3.05e-05,-0.976974399582594,-2.28693266268258,0.959001446728309
"2435","#REF!","sn001_2012_msm22","703-4","c_msm22_053","12.11.06",-22.9996666666667,-0.999,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,4162,4,"Estimated from Biovolume","Rainer Kiko",0.7332,"Night",NA,NA,NA,"",NA,NA,NA,NA,26.4535,4.6692134985563,34.9035443936477,215.986641000962,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6266768149007,101.725019222034,96.8599158354089,88.287030397716,49.1447032693078,26.9550565798202,19.7759498521389,5.58701748191036,2.02349765244113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.767026496,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.767026496,-0.803227292253647,-1.35438428545605,0.000309583257023453,0.901583113630363,8,3.05e-05,-1.3917516493882,-4.11875547420167,1.07139069885878
"2436","#REF!","sn001_2012_msm22","703-6","c_msm22_054","12.11.07",-22.9996666666667,-0.999,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,217,3,"Estimated from Biovolume","Rainer Kiko",0.5687,"Night",NA,NA,NA,"",NA,NA,NA,NA,26.4325,19.5231295774647,35.8312943661971,160.763943661971,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9919407069281,68.207650641737,47.55009995403,18.8092913825296,4.9960651484544,8.64486747921486,2.049893900691,3.54414375172954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.580730622,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.580730622,-0.821026590383582,-1.92568703131225,0.00261880329037435,0.86014497178822,7,3.05e-05,-0.983955669024057,-2.91571721114154,1
"2437","#REF!","sn001_2012_msm22","704-1","c_msm22_055","12.11.07",-22.9996666666667,-1.33316666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,4905,2,"Estimated from Biovolume","Rainer Kiko",0.78678,"Night",NA,NA,NA,"",NA,NA,NA,NA,26.5154,4.12531259183673,34.8795442653061,217.414822448979,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.0598021618319,115.001855993408,73.0000987083797,61.4686649645242,53.0863148196113,35.2331901918501,NA,6.49530687084644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.190355147,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.190355147,-0.387285867967033,0.281225794913107,0.00355741481968466,0.959078463007385,5,3.05e-05,-2.2887056310882,-7.16591104223115,0.999999999999996
"2438","#REF!","sn001_2012_msm22","705-1","c_msm22_056","12.11.07",-22.9998333333333,-1.66766666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,4987,4,"Estimated from Biovolume","Rainer Kiko",0.7802,"Day",NA,NA,NA,"",NA,NA,NA,NA,26.5784,4.01838889558232,34.8693622891566,217.666144578313,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.7162626514795,146.169634360716,146.129615570388,95.6149844842719,37.9478451827979,7.93701942476019,6.4697440109917,3.70134593288252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.444602684,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.444602684,-1.01751796137401,-2.223196944556,0.00036460833238969,0.93568958898252,7,3.05e-05,-1.39677358888404,-3.96214599546342,0.999999999999999
"2440","#REF!","sn001_2012_msm22","706-4","c_msm22_058","12.11.07",-22.9991666666667,-1.9995,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,5012,18,"Estimated from Biovolume","Rainer Kiko",0.71252,"Day",NA,NA,NA,"",NA,NA,NA,NA,26.6288,3.89152300140252,34.8589378681626,217.041729112402,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.367743295682,50.7762993916741,116.981316728219,46.8906982906361,67.1738984375289,23.2982225707116,3.73897283967772,6.69608999928181,6.30674332299966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.590322019,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.590322019,-0.800730277192278,-1.3469942807428,0.00590203693435013,0.808088539058602,7,6.1e-05,-2.80340133146275,-9.32783504956661,0.999999999999996
"2441","#REF!","sn001_2012_msm22","707-1","c_msm22_059","12.11.08",-23.0001666666667,-2.49916666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,5097,18,"Estimated from Biovolume","Rainer Kiko",0.55742,"Day",NA,NA,NA,"",NA,NA,NA,NA,26.6038,3.84422539401103,34.8556857565011,217.909812844759,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9417203056139,51.7783754887276,71.1565559709598,63.2932423775684,16.5339168415134,6.70947531713421,7.92807055103699,2.87275839802301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.120400175,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.120400175,-0.95529534028425,-2.13119996712718,0.00211631502834677,0.925827800386922,6,6.1e-05,-1.04603089835477,-3.0274845578328,1
"2442","#REF!","sn001_2012_msm22","708-2","c_msm22_060","12.11.08",-22.9915,-3.01066666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,5090,4,"Estimated from Biovolume","Rainer Kiko",0.6345,"Day",NA,NA,NA,"",NA,NA,NA,NA,26.5755,3.91652421321793,34.8623955940204,215.099583005507,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4099480645995,63.1192716705381,129.189898283034,117.891843751001,31.1732470607349,7.53930864317052,10.8371134601492,4.64919253318862,3.36355356945615,3.44561935536696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.105463418,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.105463418,-0.832817754387102,-1.46744681745809,0.000459193947605044,0.887970370822986,8,6.1e-05,-0.576766161396692,-1.40986521023034,0.999999999999998
"2443","#REF!","sn001_2012_msm22","708-4","c_msm22_061","12.11.08",-22.9913333333333,-3.01066666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,203,5,"Estimated from Biovolume","Rainer Kiko",0.517,"Night",NA,NA,NA,"",NA,NA,NA,NA,26.5192,18.4984045685279,35.7121796954314,140.378223350253,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1380967188593,31.0486494996815,34.7543697696372,5.58652461459273,17.8115324463556,6.39102394935756,7.86170421048088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.616924886,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.616924886,-0.43746701814764,-0.526000154661964,0.0376246999495929,0.611994094486276,7,1.53e-05,-2.1704605296643,-8.85831825821082,1
"2444","#REF!","sn001_2012_msm22","709-1","c_msm22_062","12.11.09",-23.0003333333333,-4.4995,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,5092,2,"Estimated from Biovolume","Rainer Kiko",0.77832,"Night",NA,NA,NA,"",NA,NA,NA,NA,25.9429,3.93362852368783,34.8652571849813,216.788346766266,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6075661658848,127.005958290228,96.9918474460573,75.0753239056265,32.176065945527,46.3086749165558,9.87053953784806,6.07993700986897,2.80109754645954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.682607261,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.682607261,-0.794584121035137,-1.33023498826522,0.000131012846254797,0.925868693579159,8,3.05e-05,-2.33757094515011,-7.75887341388469,1
"2445","#REF!","sn001_2012_msm22","710-1","c_msm22_063","12.11.09",-22.981,-5.00566666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,5089,3,"Estimated from Biovolume","Rainer Kiko",0.84976,"Day",NA,NA,NA,"",NA,NA,NA,NA,25.9248,3.90926486326972,34.8626774936061,216.193665158371,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9969111514809,50.3429968618172,90.131688388813,68.8735389681355,36.6095958641348,7.32107039218244,11.39211807589,4.75541981237508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.936021651,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.936021651,-0.894944660110377,-1.77246861554821,0.00432898072452903,0.894512164583595,6,6.1e-05,-0.605094224883892,-0.429164669668348,1
"2447","#REF!","sn001_2012_msm22","711-4","c_msm22_065","12.11.10",-22.9821666666667,-4.01116666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,5091,5,"Estimated from Biovolume","Rainer Kiko",0.68056,"Day",NA,NA,NA,"",NA,NA,NA,NA,26.1628,3.92864135353137,34.864737930356,215.896024001573,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.134854463879,262.179371354099,212.843166330353,164.023544634845,75.9857245695348,11.1820944220366,6.28764029403654,5.84212869304684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.394740905,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.394740905,-1.08912954443753,-2.29794261050641,0.000727616264819392,0.91547663142787,7,3.05e-05,-0.160676046398332,0.662176104821066,0.996697572402784
"2449","#REF!","sn001_2012_msm22","712-1","c_msm22_067","12.11.10",-23.0001666666667,-3.49966666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,5091,1,"Estimated from Biovolume","Rainer Kiko",0.75952,"Day",NA,NA,NA,"",NA,NA,NA,NA,26.4426,3.94805462944761,34.8661509337527,215.819644191075,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3827030614127,92.3309062679189,86.0873319793877,57.9803959263317,38.3183131149892,32.1409663640785,3.11128463152346,2.90183555535221,6.45941346497339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.164154398,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.164154398,-0.764561283231372,-1.33191910282554,0.0026221400834984,0.802209217058868,8,3.05e-05,-0.461393743405642,0.155539244783445,0.856516474907984
"2452","#REF!","sn001_2012_msm22","715-1","c_msm22_070","12.11.11",-23.0503333333333,0.16667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,3748,2,"Estimated from Biovolume","Rainer Kiko",1.5369,"Night",NA,NA,NA,"",NA,NA,NA,NA,26.0171,4.95823884584557,34.9097543414373,210.727146673791,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6348282652988,35.6776762112958,44.8562637431657,41.5240466900778,30.7551877789278,12.1998824864613,1.65671418519659,2.20023206629325,1.90218253465988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.049080025,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.049080025,-0.941666033826725,-2.16323074621857,0.0023611757624794,0.865699917688135,7,6.1e-05,-0.233521005835028,0.793055879173398,1
"2457","#REF!","sn001_2012_msm22","726-5","c_msm22_075","12.11.14",-22.9955,9.502,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,202,3,"Estimated from Biovolume","Rainer Kiko",0.56494,"Night",NA,NA,NA,"",NA,NA,NA,NA,28.5622,16.5658368686868,35.4040171717171,134.077727272727,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6383520962154,22.5738966469923,40.6658909211691,27.8358524413685,12.4957354842389,14.5363935831199,2.89783482259945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.855154149,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.855154149,-0.855716121318613,-1.93626726226426,0.023745965596375,0.858049635516359,5,6.1e-05,-0.733641777644767,-1.24386237333087,1
"2458","#REF!","sn001_2012_msm22","727-1","c_msm22_076","12.11.15",-23,9.99766666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1316,3,"Estimated from Biovolume","Rainer Kiko",0.65894,"Night",NA,NA,NA,"",NA,NA,NA,NA,28.3077,8.66350007627765,34.983179252479,105.68358504958,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2054355064185,45.6685994805156,71.3115047123571,90.4439476042519,33.2579161009682,12.8257275425953,2.82081546989694,2.81496311187508,NA,2.79350515590936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.360129012,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-1.360129012,-1.35679287984031,-3.39570657501959,0.00478470882969768,0.950229798843495,5,0.000122,-0.519464031710673,-0.533220984203913,1
"2462","#REF!","sn001_2012_msm22","730-1","c_msm22_080","12.11.15",-23,11.4998333333333,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1313,2,"Estimated from Biovolume","Rainer Kiko",0.51418,"Day",NA,NA,NA,"",NA,NA,NA,NA,21.8679,9.00759258409785,35.0255078746177,92.3748318042813,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8631047294241,93.805139926472,77.4598738675649,67.9212881323835,79.3856745941719,12.4836652433645,15.8040430834993,12.6876767916224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.764689035,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.764689035,-0.560215135379367,-0.453564945710947,0.00837268733090327,0.780328089150187,7,3.05e-05,-0.56098389637497,-0.438335965276487,1.02245202499004
"2464","#REF!","sn001_2012_msm22","731-5","c_msm22_083","12.11.15",-23,11.9998333333333,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,201,3,"Estimated from Biovolume","Rainer Kiko",0.60536,"Night",NA,NA,NA,"",NA,NA,NA,NA,27.8649,16.4035101522842,35.4319243654822,106.662030456852,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6210267015367,47.488066045402,57.752255137396,33.1248741508399,19.2491896751462,8.70934368074815,14.2303708039652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.478383682,"","zooplankton","zooplankton","3",NA,"darkmagenta","UVP_zoopl",-0.478383682,-0.596643691373819,-0.823520542181446,0.0432782007485999,0.791446853960834,5,6.1e-05,-0.518194232275134,-0.50118112742722,1.01267233000895
