ConsecutiveNumber,CruiseID,StationID,Net_index,Date,Longitude,Latitude,target_organisms,target_org_code,Gear,operation_mode,sizerangeminimum_g,sizerangeMax_g,size_range_minimum_micron,size_range_maximum_micron,Catching_Depth_max_m,Catching_Depth_min_m,Biomass_determination,Contact_Person,filtered_volume_m3,day_night,SST_model,primprod,salinity,O2_dissolved,pH,chla_model,nitrate_model,silicate_model,SST_C_insitu,Temperature_C_insitu,Salinity_insitu,Oxygen__umol_kg_insitu,Chlorophyll__mg_m3_insitu,Nitrate__uM_L1_insitu,log_mm3_individual_insitu,-10.2041199826559,-9.90308998699194,-9.60205999132796,-9.30102999566398,-9,-8.69897000433602,-8.39794000867204,-8.09691001300806,-7.79588001734408,-7.4948500216801,-7.19382002601611,-6.89279003035213,-6.59176003468815,-6.29073003902417,-5.98970004336019,-5.68867004769621,-5.38764005203223,-5.08661005636825,-4.78558006070427,-4.48455006504029,-4.1835200693763,-3.88249007371232,-3.58146007804834,-3.28043008238437,-2.97940008672038,-2.6783700910564,-2.37734009539242,-2.07631009972843,-1.77528010406445,-1.47425010840047,-1.17322011273649,-0.872190117072509,-0.571160121408528,-0.270130125744547,0.0308998699194346,0.33192986558341,0.632959861247397,0.933989856911378,1.23501985257536,1.53604984823934,1.83707984390332,2.1381098395673,2.43913983523128,2.74016983089526,3.04119982655924,3.34222982222323,3.64325981788721,3.94428981355119,4.24531980921517,4.54634980487915,4.84737980054313,5.14840979620711,5.4494397918711,5.75046978753507,6.05149978325976,6.35252977892375,slope,Std.Error,minimum,maximum,comment,Conductivity_Mathilde,Salinity_Mathilde,Oxygen_Mathilde,AOU_Mathilde,MLD_Mathilde,Phosphates_Mathilde,Silicates_Mathilde,Temperature_Mathilde,Nitrates_Mathilde,Biomass_phytoplankton__ug_m3,,,,,,,,,,,,,
2471,sn010_2014_m105,221,43,14.03.27,-20.5001666666667,9.99916666666667,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,954,2,Estimated,from,Biovolume,Rainer,Kiko,0.31856,Night,26,607.1,35,4,8.2052,0.04383,0,2,22.9971,9.66093117831074,34.9933416058394,88.8003441084463,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0916476492839,85.0874603057339,78.3910555830579,78.3362991043198,54.8167554729543,37.2350934402766,3.4206901400279,,,,,,,,,,,,,,,,,,-0.32243,,,,,5.42594909667969,35.7089881896973,0.205580413341522,-3.10249757766724,24.5273914337158,0.113616839051247,1.16186797618866,25.337308883667,0.0634689629077911,NaN,,,,,,
2472,sn010_2014_m105,239,60,14.03.30,-19.5001666666667,10.9993333333333,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,1132,43,Estimated,from,Biovolume,Rainer,Kiko,0.32472,Day,26,695.32,35,4,8.2078,0.051645,1,2,16.0722,8.88174790528233,35.024756284153,81.9013843351548,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.2626227587061,43.6090991758944,47.4554755974302,52.637162798611,14.7516550751526,23.0911245006658,,,,,,4.60907162384454,,,,,,,,,,,,-0.36492,,,,,5.28761005401611,35.6539993286133,0.209871634840965,-2.098712682724,22.5177154541016,0.192162811756134,1.09615850448608,24.1165904998779,0.285195589065552,NaN,,,,,,
2473,sn010_2014_m105,240,61,14.03.30,-20.0001666666667,10.999,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,1162,2,Estimated,from,Biovolume,Rainer,Kiko,0.22616,Day,26,697.06,35,4,8.2043,0.058475,1,2,21.0595,16.0123174496644,35.5147684563758,102.24932885906,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9147264496631,169.966643281501,117.277337699224,75.0368952442836,54.9174685522703,44.2035368770188,13.2642799081971,7.19265776491179,,,,,,,,,,,,,,,,,-0.45751,,,,,5.32700204849243,35.6964988708496,0.209960162639618,-3.33168435096741,25.7268829345703,0.151398614048958,0.94413834810257,24.3999099731445,0.115212045609951,NaN,,,,,,
2474,sn010_2014_m105,242,63,14.03.30,-20.0001666666667,9.99933333333333,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,978,2,Estimated,from,Biovolume,Rainer,Kiko,0.48048,Night,26,612.28,35,4,8.2084,0.04396,0,2,17.6436,9.68248626653102,35.0598042726347,75.8863784333672,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6815961008637,116.152043594874,96.2694554064318,46.7591251013681,23.0845254813058,17.4106789286547,,16.6373146855497,7.97689462779565,,,,,6.12090649025227,,,,,,,,,,,-0.27902,,,,,5.42594909667969,35.7089881896973,0.205580413341522,-3.10249757766724,24.5273914337158,0.113616839051247,1.16186797618866,25.337308883667,0.0634689629077911,NaN,,,,,,
2475,sn010_2014_m105,244,65,14.03.31,-19.5003333333333,10.4986666666667,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,992,2,Estimated,from,Biovolume,Rainer,Kiko,0.37664,Night,26,652.36,35,4,8.21,0.05051,1,2,19.689,10.1993049098196,35.0975114228456,76.5696092184368,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9600604755991,84.0139244115782,84.617625665334,98.3590696387682,36.1070157456559,31.4842268499577,16.5687023343177,,,,,,,,,,,,,,,,,,-0.17381,,,,,5.28761005401611,35.6539993286133,0.209871634840965,-2.098712682724,22.5177154541016,0.192162811756134,1.09615850448608,24.1165904998779,0.285195589065552,NaN,,,,,,
2476,sn010_2014_m105,246,67,14.03.31,-18.9993333333333,9.99983333333333,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,103,3,Estimated,from,Biovolume,Rainer,Kiko,0.30888,Day,26,652.23,35,4,8.2171,0.051902,0.8698,2,18.0904,16.7055119999999,35.536687,113.248699999999,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9768727262629,60.119979343624,41.7695629432919,48.5899514243564,37.3322374996315,7.06492012110844,,,,,,,,,,,,,,,,,,,-0.41995,,,,,5.36548137664795,35.6157112121582,0.205734238028526,-1.44768631458282,19.817289352417,0.164394989609718,1.38803267478943,24.9635906219482,0.2490114569664,NaN,,,,,,
2477,sn010_2014_m105,249,71,14.04.01,-19.9998333333333,9.5,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,1025,1,Estimated,from,Biovolume,Rainer,Kiko,0.39072,Night,26.334,509.12,35,4,8.211,0.044878,0,2,23.1297,9.65188069835111,35.0340896217264,84.6350824442289,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1453399749861,124.916340195977,119.884926269525,59.100505597999,37.967763494548,21.3423008948946,11.1886196211498,6.66421793918315,9.78184439622038,,,,,,,,,,,,,,,,-0.39201,,,,,5.47340059280396,35.7765121459961,0.211853682994843,-8,20.0820579528809,0.178575605154038,1.40670895576477,25.1448097229004,0.654988348484039,NaN,,,,,,
2478,sn010_2014_m105,250,72,14.04.01,-21.369,10.428,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,1041,21,Estimated,from,Biovolume,Rainer,Kiko,0.22088,Day,26,596.92,35,4,8.201,0.043833,0,2,22.4496,9.066443385214,34.9859655642023,85.6370817120622,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4264854036978,111.599030524472,157.423041947715,113.999937113064,24.6017866932769,24.7863384307032,11.243132487264,5.27932872513594,8.4778408837409,,7.44905610410188,,,,,,,,,,,,,,-0.43582,,,,,5.40928316116333,35.8111114501953,0.213751241564751,-7.47668123245239,26.7735786437988,0.156536564230919,1.08112108707428,24.3971900939941,0.115717515349388,NaN,,,,,,
2479,sn010_2014_m105,255,77,14.04.03,-18.9996666666667,7.9995,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,103,2,Estimated,from,Biovolume,Rainer,Kiko,0.3652,Night,27,468.13,35,4,8.2263,0.037924,0,2,23.1051,17.7418571428571,35.5578306122449,125.992653061224,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5115785203717,41.3179838687872,25.2990447388342,29.5125527574203,7.86530462667454,,,,,,,,,,,,,,,,,,,,-0.13223,,,,,5.65644454956055,35.717601776123,0.204686492681503,-7.98766994476318,17.7624855041504,0.120626039803028,1.65366554260254,27.1519088745117,0.508257746696472,NaN,,,,,,
2480,sn010_2014_m105,270,94,14.04.05,-21.4998333333333,8.9995,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,1014,2,Estimated,from,Biovolume,Rainer,Kiko,0.27016,Day,26.047,470.49,35,4,8.2057,0.038668,0,2,24.8733,9.63065191364082,34.9945228655544,90.2408537782139,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6175921745999,128.702250146161,127.584281925594,67.4491291306684,59.2075863354486,24.6174655229279,29.0851641757537,21.6383852233041,,,,,,,,,,,,,,,,,-0.15906,,,,,5.58551120758057,35.8394012451172,0.207020089030266,-6.88065385818481,22.2662830352783,0.113395236432552,1.46280539035797,25.9309101104736,0.00937655474990606,NaN,,,,,,
2481,sn010_2014_m105,280,102,14.04.07,-22.5001666666667,9.99966666666667,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,998,18,Estimated,from,Biovolume,Rainer,Kiko,0.22616,Day,26,497.02,35,4,8.202,0.038247,0,2,25.1341,9.76519777327935,34.9961957489878,91.0363663967611,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.84048516402009,153.869344230456,120.494273760154,84.4302374981507,58.8597214701819,7.49278438654287,,4.44266136813623,,,,,,,,,,,,,,,,,-0.44558,,,,,5.50617361068726,35.8502883911133,0.208668231964111,-5.22629451751709,27.175910949707,0.110414154827595,1.10725593566895,25.2545909881592,0.0476808287203312,NaN,,,,,,
2482,sn010_2014_m105,294,114,14.04.09,-21.9993333333333,10.9996666666667,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,983,3,Estimated,from,Biovolume,Rainer,Kiko,0.20416,Day,26,623.33,35,4,8.2,0.044352,0,2,24.0806,9.53608399189463,35.0022171225937,83.3227659574468,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.168128716711,213.287006548368,88.7675283623636,120.61611363218,43.2764932747226,31.333454415508,30.8701035837809,5.03366895829144,7.37698878272827,15.1909225582928,,14.8741103819436,,,,,,,,,,,,,-0.42565,,,,,5.40928316116333,35.8111114501953,0.213751241564751,-7.47668123245239,26.7735786437988,0.156536564230919,1.08112108707428,24.3971900939941,0.115717515349388,NaN,,,,,,
2483,sn001_2013_m97,1089,m97_c_002,13.05.26,-24.2835,17.5663333333333,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,3643,2,Estimated,from,Biovolume,Rainer,Kiko,0.28482,Night,23,625.74,36,4,8.1998,0.038697,1,2,23.5524,5.76509785596481,35.0925009345794,187.238776800439,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1521323207995,25.0541561058178,43.0593511670699,25.1039664481646,29.8464262812492,8.21901262507335,3.56368212412625,,10.4066381210007,,,,,,,,,,,,,,,-0.3701,,,,,5.30597925186157,36.2908096313477,0.220915079116821,-6.34573745727539,39.6370429992676,0.10310622304678,0.553747236728668,22.4937992095947,0.120729483664036,NaN,,,,,,
2484,sn001_2013_m97,1094,m97_c_003,13.05.27,-24.2836666666667,17.5648333333333,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,710,1,Estimated,from,Biovolume,Rainer,Kiko,0.29046,Night,23,625.74,36,4,8.1998,0.038697,1,2,23.6552,12.9755821782178,35.5799524752475,93.1068458274398,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0577660741351,65.8030417587229,84.5921646646871,56.600599187365,51.447115668367,25.1836536269833,4.0591283996729,4.28076088518077,,,,,,,,,,,,,,,,,-0.52044,,,,,5.30597925186157,36.2908096313477,0.220915079116821,-6.34573745727539,39.6370429992676,0.10310622304678,0.553747236728668,22.4937992095947,0.120729483664036,NaN,,,,,,
2485,sn001_2013_m97,1123,m97_c_024,13.05.31,-20.5,11.4993333333333,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,1202,1,Estimated,from,Biovolume,Rainer,Kiko,0.3055,Night,26,685.91,35,4,8.2005,0.054978,1,2,25.2457,9.31016611018363,35.0546167779632,90.9462353923205,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53951613264547,76.8104397667564,42.8638898045811,17.3268486072213,4.92663401275741,42.9624412168779,9.21103462573244,5.45786646208443,,5.0321871142614,3.66259575109992,,4.36373336024021,,,,,,,,,,,,-0.25328,,,,,5.47215461730957,35.8706893920898,0.215783342719078,-7.6183614730835,22.7376098632812,0.185137122869492,2.54784846305847,25.1935901641846,0.0823937952518463,NaN,,,,,,
2486,sn001_2013_m97,1131,m97_c_031,13.06.01,-20.9998333333333,11.249,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,1214,3,Estimated,from,Biovolume,Rainer,Kiko,0.56964,Day,26,702.63,35,4,8.2,0.045712,1,2,21.6762,8.93651167218543,34.9908920529801,92.5354801324503,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21088828488484,29.6832200778963,27.9910705066371,31.267084540904,18.851453169241,11.5306801935096,5.02773604917533,,,3.1223621806405,,,,,,,,,,,,,,,-0.21118,,,,,5.66100549697876,35.9856109619141,0.208756983280182,-7.70488166809082,17.5317001342773,0.155366137623787,2.86875867843628,26.7695007324219,0.549434721469879,NaN,,,,,,
2487,sn001_2013_m97,1133,m97_c_033,13.06.01,-21.5003333333333,11.2496666666667,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,1210,1,Estimated,from,Biovolume,Rainer,Kiko,0.59784,Night,26,688.58,35,4,8.1991,0.044046,0.9773,2,25.6611,8.98713670256835,35.0076033140016,93.1452858326429,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46270362074714,60.3124533998151,51.2899827583917,20.9910734814217,10.3778289877931,11.1100766284305,6.37479132981588,4.50720676797882,,2.28782976405389,,,,,,,,,,,,,,,-0.41703,,,,,5.63625383377075,36.0186882019043,0.207666262984276,-7.81212139129639,19.0673084259033,0.124447427690029,3.01251077651977,26.466100692749,0.396320223808289,NaN,,,,,,
2488,sn001_2013_m97,1144,m97_c_043,13.06.02,-20.4996666666667,10.999,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,1204,1,Estimated,from,Biovolume,Rainer,Kiko,0.36096,Day,26,672,35,4,8.202,0.050791,1,2,26.5193,9.22008608333333,35.0035208333333,95.40865,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.06718307458389,110.380601148201,222.739269189565,87.1622867600389,39.3804030367435,14.6811725449676,3.63350918746562,,,,,,,,,,,,,,,,,,-0.34858,,,,,5.70656538009644,35.9367866516113,0.205096915364265,-8,16.229513168335,0.12582291662693,2.49341940879822,27.216609954834,0.417570233345032,NaN,,,,,,
2489,sn001_2013_m97,1167,m97_c_061,13.06.04,-21.0003333333333,10.5001666666667,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,5232,2,Estimated,from,Biovolume,Rainer,Kiko,0.61852,Night,26,633.55,35,4,8.2019,0.043864,0,2,27.4058,4.36686956771231,34.9314452945677,202.124829762815,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7934742139282,76.6501825611285,60.2769726839588,31.8915712879421,15.3409613834463,22.8738604989609,14.7179047414996,9.43164601195349,4.10513166205811,,,,,1.70146260128803,,,,,,,,,,,-0.39383,,,,,5.68492698669434,35.9702987670898,0.204452931880951,-7.95631742477417,17.4850826263428,0.0931121185421944,2.80913376808167,26.9512100219727,0.25192853808403,NaN,,,,,,
2490,sn001_2013_m97,1171,m97_c_064,13.06.05,-20.2498333333333,10.4996666666667,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,703,1,Estimated,from,Biovolume,Rainer,Kiko,0.42206,Day,26,663.67,35,4,8.2051,0.04661,0.4542,2,27.1565,11.8550291428571,35.1825048571428,76.5401142857142,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73350276861866,56.8513834754917,104.693563493912,32.7253412082459,38.3687041081617,27.0667410331251,6.28206494241041,3.50806529542151,7.07624219630352,,,,,,,,,,,,,,,,-0.30211,,,,,5.70656538009644,35.9367866516113,0.205096915364265,-8,16.229513168335,0.12582291662693,2.49341940879822,27.216609954834,0.417570233345032,NaN,,,,,,
2491,sn001_2013_m97,1234,m97_c_092,13.06.11,-20.2496666666667,10.2501666666667,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,710,2,Estimated,from,Biovolume,Rainer,Kiko,0.57058,Day,26,641,35,4,8.2061,0.046344,0,2,27.3814,11.8802917847025,35.1852892351274,77.3546742209631,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3853830648157,83.376067777401,189.464894396122,50.2190493053692,26.1890269726774,28.8986071909687,19.983674925979,,3.16421107945839,,,,,,,,,,,,,,,,-0.47562,,,,,5.70656538009644,35.9367866516113,0.205096915364265,-8,16.229513168335,0.12582291662693,2.49341940879822,27.216609954834,0.417570233345032,NaN,,,,,,
2492,sn001_2013_m97,1274,m97_c_122,13.06.14,-20.0013333333333,9.62516666666667,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,703,2,Estimated,from,Biovolume,Rainer,Kiko,0.39574,Night,26.028,518.81,35,4,8.2103,0.044686,0,2,27.3743,11.8049719599427,35.1738161659513,76.353991416309,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7085650592946,87.3232553839137,74.023620908754,61.512322310826,35.1356752147118,21.163118330822,9.15864601688496,6.12805536607224,,,,,,,,,,,,,,,,,-0.40196,,,,,5.73550319671631,35.8384895324707,0.203852444887161,-8,15.5846405029297,0.0935149490833282,2.16321611404419,27.5574913024902,0.189677461981773,NaN,,,,,,
2493,sn001_2013_m97,1304,m97_c_147,13.06.17,-21.2506666666667,9.4995,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,702,1,Estimated,from,Biovolume,Rainer,Kiko,0.3854,Day,26,473.58,35,4,8.2042,0.038115,0,2,27.818,11.6316605714285,35.1496079999999,80.7389428571428,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.27762118977577,71.2284303994806,90.0071126786069,56.39285872498,19.6501535421969,26.0542389678068,19.3076912182053,,,,,,,,,,,,,,,,,,-0.06876,,,,,5.71770286560059,35.8715896606445,0.20322148501873,-7.85219192504883,16.5159320831299,0.0653649419546127,2.52463579177856,27.3448009490967,0.0747681632637978,NaN,,,,,,
2494,sn001_2013_m97,1325,m97_c_160,13.06.19,-21.5003333333333,8.99983333333333,zooplankton,6,UVP,mounted,on,rosette,,,1008,3201,1204,4,Estimated,from,Biovolume,Rainer,Kiko,0.56212,Day,26.047,470.49,35,4,8.2057,0.038668,0,2,27.6374,9.15102548036758,34.9857809523809,97.5694987468671,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.50768662421476,114.920516454021,97.218212422146,39.4654119826521,19.075976420501,19.7156989921096,2.15358645427524,4.54180958115545,2.43277302634412,5.05503246197628,,,,,,,,,,,,,,,-0.46577,,,,,5.73226451873779,35.720588684082,0.204278349876404,-7.99861335754395,16.5335674285889,0.0500522069633007,2.21777319908142,27.6476097106934,0.0124693205580115,NaN,,,,,,
2495,amazomix,station_1,amazomix_station_1,21.08.30,-46.44556,2.20889,zooplankton,6,UVP,optic,cage,,,1008,3201,90,3,Estimated,from,Biovolume,Rainer,Kiko,1.37907,Day,27,364.75,35,4,7.9724,0.034169,1,4.2672,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.896972049225,970.72001238984,409.223370318951,60.633143916483,9.01787479639301,1.05154542543495,,,,,,,,1.12966641374555,,0.831926726499278,0.938175233256767,,,,,,,,,-0.58612,,,,,5.75227642059326,36.2363128662109,0.205948486924171,-7.96469116210938,51.868896484375,0.251403242349625,4.09809923171997,27.1970996856689,1.00730311870575,NaN,,,,,,,
2496,amazomix,station_2,amazomix_station_2,21.08.31,-46.44556,1.20639,zooplankton,6,UVP,optic,cage,,,1008,3201,127,2,Estimated,from,Biovolume,Lars,Stemmann,1.23291,Day,27,450.64,34.802,4,7.8089,0.045391,1,4.8626,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.961650709376,231.617910436041,107.844392665193,27.6916338028149,3.2787218230288,3.05378359687801,,,,,,,,,,,,,,,,,,,,-1.41687,,,,,5.74238109588623,36.2839012145996,0.205928519368172,-8,61.1598281860352,0.273322552442551,3.98360633850098,27.0384006500244,1.0392587184906,NaN,,,,,,,
2497,amazomix,station_3,amazomix_station_3,21.08.31,-47.1,1.41417,zooplankton,6,UVP,optic,cage,,,1008,3201,57,1,Estimated,from,Biovolume,Lars,Stemmann,0.36099,Day,27,485.88,34,4,7.7599,0.065958,1,5,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.968758902273,1055.89534733472,403.002160988058,75.8531622670954,7.3920047168133,,,,,,,,,,,,,,,,,,,,,-1.63769,,,,,5.78404140472412,36.5039100646973,0.208096742630005,-7.87992477416992,58.7645301818848,0.324109613895416,3.77324557304382,27.5731983184814,1.82308793067932,NaN,,,,,,,
2498,amazomix,station_4,amazomix_station_4,21.09.01,-46.85417,1.70944,zooplankton,6,UVP,optic,cage,,,1008,3201,40,1,Estimated,from,Biovolume,Lars,Stemmann,0.33957,Day,27,411,34.064,4,7.835,0.03955,1,5,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.493095302294,222.088145658607,188.141929642308,64.1825864612675,10.8166604734164,9.68230589236761,,,,,,,,,,,,,,,,,,,,-0.96784,,,,,5.73261642456055,36.2358016967773,0.206526920199394,-7.05554914474487,58.9425354003906,0.255342841148377,3.04239153862,27.1254005432129,1.41184675693512,NaN,,,,,,,
2499,amazomix,station_5,amazomix_station_5,21.09.01,-46.45639,0.56333,zooplankton,6,UVP,optic,cage,,,1008,3201,56,2,Estimated,from,Biovolume,Lars,Stemmann,0.28098,Day,28,465.15,34,4,7.6863,0.059886,1,4.9457,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.510260317686,774.230560993319,399.375105466775,124.039738072848,23.6139286959043,8.98270685012566,,5.26445612306329,,,,,,,,,,,,,,,,,,-1.15703,,,,,5.69336032867432,36.2689895629883,0.208128944039345,-8,67.4726943969727,0.26909926533699,3.59633660316467,26.9330997467041,1.62841999530792,NaN,,,,,,,
2500,amazomix,station_6,amazomix_station_6_1,21.09.02,-46.31361,0.75611,zooplankton,6,UVP,optic,cage,,,1008,3201,102,1,Estimated,from,Biovolume,Lars,Stemmann,0.51156,Day,27,442,34.254,4,7.7653,0.056375,1,4.1698,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.249747967412,513.544621779777,379.358447069161,150.426594972905,77.9682589258735,29.4828866350138,5.74188095647829,2.03785431322113,,,,,,,,,,,,,,,,,,-1.17424,,,,,5.69336032867432,36.2689895629883,0.208128944039345,-8,67.4726943969727,0.26909926533699,3.59633660316467,26.9330997467041,1.62841999530792,NaN,,,,,,,
2501,amazomix,station_6,amazomix_station_6_2,21.09.02,-46.31361,0.75611,zooplankton,6,UVP,optic,cage,,,1008,3201,110,1,Estimated,from,Biovolume,Lars,Stemmann,0.47313,Night,27,442,34.254,4,7.7653,0.056375,1,4.1698,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.180277317499,584.355082039347,369.599128177242,165.361533200228,41.5814652475878,23.4733558240709,2.82273917430085,,,,,,,,,,,,,,,,,,,-1.22365,,,,,5.69336032867432,36.2689895629883,0.208128944039345,-8,67.4726943969727,0.26909926533699,3.59633660316467,26.9330997467041,1.62841999530792,NaN,,,,,,,
2502,amazomix,station_7,amazomix_station_7_1,21.09.03,-46.31361,0.75611,zooplankton,6,UVP,optic,cage,,,1008,3201,85,1,Estimated,from,Biovolume,Lars,Stemmann,0.74718,Day,27,442,34.254,4,7.7653,0.056375,1,4.1698,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.383409216741,994.137303392601,414.325175168048,95.7593943800326,21.5542586211922,9.22914178644612,,,,,,,,,,,,,,,,,,,,-1.41923,,,,,5.69336032867432,36.2689895629883,0.208128944039345,-8,67.4726943969727,0.26909926533699,3.59633660316467,26.9330997467041,1.62841999530792,NaN,,,,,,,
2503,amazomix,station_7,amazomix_station_7_2,21.09.03,-46.31361,0.75611,zooplankton,6,UVP,optic,cage,,,1008,3201,100,1,Estimated,from,Biovolume,Lars,Stemmann,0.68229,Night,27,442,34.254,4,7.7653,0.056375,1,4.1698,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.427949715099,806.923258806652,434.109823186134,93.1628526201239,19.6440340267545,5.1262051093328,,,,,,,,,,,,,,,,,,,,-1.43164,,,,,5.69336032867432,36.2689895629883,0.208128944039345,-8,67.4726943969727,0.26909926533699,3.59633660316467,26.9330997467041,1.62841999530792,NaN,,,,,,,
2504,amazomix,station_8,amazomix_station_8,21.09.04,-46.05278,1.30611,zooplankton,6,UVP,optic,cage,,,1008,3201,61,4,Estimated,from,Biovolume,Lars,Stemmann,0.47061,Day,27,434.54,35,4,7.8748,0.036231,1,4,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.737485528078,298.698884607721,187.913603381979,78.5414723147697,19.7372002224398,6.74424030351485,,,,,,,,,,,,,,,,,,,,-1.16398,,,,,5.73261642456055,36.2358016967773,0.206526920199394,-7.05554914474487,58.9425354003906,0.255342841148377,3.04239153862,27.1254005432129,1.41184675693512,NaN,,,,,,,
2505,amazomix,station_9,amazomix_station_9,21.09.04,-45.66056,0.045,zooplankton,6,UVP,optic,cage,,,1008,3201,48,3,Estimated,from,Biovolume,Lars,Stemmann,0.60228,Day,27.786,505.89,35,4,7.7784,0.069373,1,4,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.658370435686,271.754285054617,171.062213904287,58.3655291120015,15.6257925796866,6.20493830357186,,,,,,,,,,,,,,,,,,,,-1.04934,,,,,5.69676923751831,36.2962875366211,0.20785029232502,-7.90248584747315,74.0836791992187,0.212327986955643,2.33961200714111,26.9311008453369,0.646335244178772,NaN,,,,,,,
2506,amazomix,station_10,amazomix_station_10_1,21.09.05,-45.55528,0.385,zooplankton,6,UVP,optic,cage,,,1008,3201,113,13,Estimated,from,Biovolume,Lars,Stemmann,0.56133,Day,27.032,431.97,35,4,7.8242,0.0825,1,4,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.83263784783,423.216977136631,211.644674628908,37.6775021081069,5.27589485586179,,,2.40289973562514,,,,,,,,,,,,,,,,,,-1.18214,,,,,5.69676923751831,36.2962875366211,0.20785029232502,-7.90248584747315,74.0836791992187,0.212327986955643,2.33961200714111,26.9311008453369,0.646335244178772,NaN,,,,,,,
